3.893072	3.908186	3.923300	3.938414	3.953528	3.968643	3.983757	3.998871	4.013986	4.029100	4.044215	4.059329	4.074444	4.089559	4.104673	4.119788	4.134903	4.150018	4.165133	4.180248	4.195364	4.210479	4.225594	4.240709	4.255825	4.270940	4.286056	4.301171	4.316287	4.331402	4.346518	4.361634	4.376749	4.391865	4.406981	4.422097	4.437213	4.452329	4.467444	4.482560	4.497676	4.512792	4.527908	4.543025	4.558141	4.573257	4.588373	4.603489	4.618605	4.633721	4.648838	4.663954	4.679070	4.694186	4.709302	4.724419	4.739535	4.754651	4.769768	4.784884	4.800000	4.815116	4.830233	4.845349	4.860465	4.875581	4.890698	4.905814	4.920930	4.936046	4.951163	4.966279	4.981395	4.996511	5.011627	5.026743	5.041859	5.056976	5.072092	5.087208	5.102324	5.117440	5.132556	5.147672	5.162787	5.177903	5.193019	5.208135	5.223251	5.238366	5.253482	5.268598	5.283713	5.298829	5.313944	5.329060	5.344175	5.359291	5.374406	5.389521	5.404636	5.419752	5.434867	5.449982	5.465097	5.480212	5.495327	5.510441	5.525556	5.540671	5.555785	5.570900	5.586014	5.601129	5.616243	5.631357	5.646472	5.661586	5.676700	5.691814
3.893264	3.908375	3.923486	3.938596	3.953707	3.968818	3.983929	3.999041	4.014152	4.029263	4.044374	4.059486	4.074597	4.089709	4.104821	4.119932	4.135044	4.150156	4.165268	4.180380	4.195491	4.210604	4.225716	4.240828	4.255940	4.271052	4.286164	4.301277	4.316389	4.331501	4.346614	4.361726	4.376839	4.391951	4.407064	4.422177	4.437289	4.452402	4.467515	4.482628	4.497740	4.512853	4.527966	4.543079	4.558192	4.573305	4.588418	4.603531	4.618644	4.633757	4.648870	4.663983	4.679096	4.694209	4.709322	4.724435	4.739548	4.754661	4.769774	4.784887	4.800000	4.815113	4.830226	4.845339	4.860452	4.875565	4.890678	4.905791	4.920905	4.936018	4.951131	4.966244	4.981357	4.996470	5.011582	5.026695	5.041808	5.056921	5.072034	5.087147	5.102260	5.117372	5.132485	5.147598	5.162711	5.177823	5.192936	5.208049	5.223161	5.238274	5.253386	5.268499	5.283611	5.298723	5.313836	5.328948	5.344060	5.359172	5.374284	5.389397	5.404509	5.419621	5.434732	5.449844	5.464956	5.480068	5.495180	5.510291	5.525403	5.540514	5.555626	5.570737	5.585848	5.600959	5.616071	5.631182	5.646293	5.661404	5.676514	5.691625
3.893456	3.908563	3.923671	3.938779	3.953886	3.968994	3.984102	3.999210	4.014318	4.029426	4.044534	4.059642	4.074751	4.089859	4.104968	4.120076	4.135185	4.150293	4.165402	4.180511	4.195619	4.210728	4.225837	4.240946	4.256055	4.271164	4.286273	4.301382	4.316491	4.331601	4.346710	4.361819	4.376928	4.392038	4.407147	4.422257	4.437366	4.452476	4.467585	4.482695	4.497804	4.512914	4.528024	4.543133	4.558243	4.573353	4.588462	4.603572	4.618682	4.633792	4.648901	4.664011	4.679121	4.694231	4.709341	4.724451	4.739561	4.754670	4.769780	4.784890	4.800000	4.815110	4.830220	4.845330	4.860440	4.875549	4.890659	4.905769	4.920879	4.935989	4.951099	4.966208	4.981318	4.996428	5.011538	5.026647	5.041757	5.056867	5.071977	5.087086	5.102196	5.117305	5.132415	5.147524	5.162634	5.177743	5.192853	5.207962	5.223072	5.238181	5.253290	5.268400	5.283509	5.298618	5.313727	5.328836	5.343945	5.359054	5.374163	5.389272	5.404381	5.419490	5.434598	5.449707	5.464816	5.479924	5.495033	5.510141	5.525249	5.540358	5.555466	5.570574	5.585682	5.600790	5.615898	5.631006	5.646114	5.661221	5.676329	5.691437
3.893648	3.908752	3.923856	3.938961	3.954065	3.969170	3.984274	3.999379	4.014484	4.029589	4.044694	4.059799	4.074904	4.090009	4.105114	4.120220	4.135325	4.150431	4.165536	4.180641	4.195747	4.210853	4.225958	4.241064	4.256170	4.271276	4.286382	4.301488	4.316594	4.331700	4.346806	4.361912	4.377018	4.392124	4.407230	4.422336	4.437443	4.452549	4.467655	4.482762	4.497868	4.512975	4.528081	4.543188	4.558294	4.573401	4.588507	4.603614	4.618720	4.633827	4.648933	4.664040	4.679147	4.694253	4.709360	4.724467	4.739573	4.754680	4.769787	4.784893	4.800000	4.815107	4.830213	4.845320	4.860427	4.875533	4.890640	4.905747	4.920853	4.935960	4.951067	4.966173	4.981280	4.996386	5.011493	5.026600	5.041706	5.056813	5.071919	5.087025	5.102132	5.117238	5.132345	5.147451	5.162557	5.177664	5.192770	5.207876	5.222982	5.238088	5.253194	5.268301	5.283407	5.298513	5.313618	5.328724	5.343830	5.358936	5.374042	5.389147	5.404253	5.419359	5.434464	5.449570	5.464675	5.479780	5.494886	5.509991	5.525096	5.540201	5.555306	5.570411	5.585516	5.600621	5.615726	5.630830	5.645935	5.661039	5.676144	5.691248
3.893839	3.908940	3.924041	3.939143	3.954244	3.969345	3.984447	3.999548	4.014650	4.029752	4.044854	4.059955	4.075057	4.090159	4.105261	4.120363	4.135466	4.150568	4.165670	4.180772	4.195875	4.210977	4.226080	4.241182	4.256285	4.271387	4.286490	4.301593	4.316696	4.331799	4.346901	4.362004	4.377107	4.392210	4.407313	4.422416	4.437519	4.452622	4.467726	4.482829	4.497932	4.513035	4.528139	4.543242	4.558345	4.573448	4.588552	4.603655	4.618759	4.633862	4.648965	4.664069	4.679172	4.694276	4.709379	4.724483	4.739586	4.754690	4.769793	4.784897	4.800000	4.815104	4.830207	4.845311	4.860414	4.875517	4.890621	4.905724	4.920828	4.935931	4.951035	4.966138	4.981242	4.996345	5.011448	5.026552	5.041655	5.056758	5.071862	5.086965	5.102068	5.117171	5.132274	5.147378	5.162481	5.177584	5.192687	5.207790	5.222893	5.237996	5.253099	5.268202	5.283304	5.298407	5.313510	5.328613	5.343715	5.358818	5.373920	5.389023	5.404125	5.419228	5.434330	5.449432	5.464535	5.479637	5.494739	5.509841	5.524943	5.540045	5.555147	5.570248	5.585350	5.600452	5.615553	5.630655	5.645756	5.660857	5.675959	5.691060
3.894030	3.909128	3.924226	3.939324	3.954423	3.969521	3.984619	3.999718	4.014816	4.029914	4.045013	4.060112	4.075210	4.090309	4.105408	4.120507	4.135606	4.150705	4.165804	4.180903	4.196002	4.211102	4.226201	4.241300	4.256400	4.271499	4.286599	4.301698	4.316798	4.331897	4.346997	4.362097	4.377197	4.392296	4.407396	4.422496	4.437596	4.452696	4.467796	4.482896	4.497996	4.513096	4.528196	4.543296	4.558396	4.573496	4.588596	4.603697	4.618797	4.633897	4.648997	4.664098	4.679198	4.694298	4.709398	4.724499	4.739599	4.754699	4.769799	4.784900	4.800000	4.815100	4.830201	4.845301	4.860401	4.875502	4.890602	4.905702	4.920802	4.935903	4.951003	4.966103	4.981203	4.996303	5.011404	5.026504	5.041604	5.056704	5.071804	5.086904	5.102004	5.117104	5.132204	5.147304	5.162404	5.177504	5.192604	5.207704	5.222804	5.237903	5.253003	5.268103	5.283202	5.298302	5.313401	5.328501	5.343600	5.358700	5.373799	5.388898	5.403998	5.419097	5.434196	5.449295	5.464394	5.479493	5.494592	5.509691	5.524790	5.539888	5.554987	5.570086	5.585184	5.600283	5.615381	5.630479	5.645577	5.660676	5.675774	5.690872
3.894222	3.909317	3.924411	3.939506	3.954601	3.969696	3.984791	3.999887	4.014982	4.030077	4.045173	4.060268	4.075364	4.090459	4.105555	4.120650	4.135746	4.150842	4.165938	4.181034	4.196130	4.211226	4.226322	4.241418	4.256515	4.271611	4.286707	4.301803	4.316900	4.331996	4.347093	4.362189	4.377286	4.392382	4.407479	4.422576	4.437672	4.452769	4.467866	4.482963	4.498060	4.513156	4.528253	4.543350	4.558447	4.573544	4.588641	4.603738	4.618835	4.633932	4.649029	4.664126	4.679223	4.694320	4.709417	4.724515	4.739612	4.754709	4.769806	4.784903	4.800000	4.815097	4.830194	4.845291	4.860388	4.875486	4.890583	4.905680	4.920777	4.935874	4.950971	4.966068	4.981165	4.996262	5.011359	5.026456	5.041553	5.056650	5.071747	5.086844	5.101940	5.117037	5.132134	5.147231	5.162328	5.177424	5.192521	5.207618	5.222714	5.237811	5.252907	5.268004	5.283100	5.298197	5.313293	5.328389	5.343486	5.358582	5.373678	5.388774	5.403870	5.418966	5.434062	5.449158	5.464254	5.479350	5.494445	5.509541	5.524637	5.539732	5.554828	5.569923	5.585018	5.600114	5.615209	5.630304	5.645399	5.660494	5.675589	5.690684
3.894413	3.909505	3.924596	3.939688	3.954780	3.969872	3.984963	4.000055	4.015148	4.030240	4.045332	4.060424	4.075516	4.090609	4.105701	4.120794	4.135887	4.150979	4.166072	4.181165	4.196257	4.211350	4.226443	4.241536	4.256629	4.271722	4.286815	4.301909	4.317002	4.332095	4.347188	4.362282	4.377375	4.392469	4.407562	4.422655	4.437749	4.452843	4.467936	4.483030	4.498123	4.513217	4.528311	4.543404	4.558498	4.573592	4.588686	4.603780	4.618873	4.633967	4.649061	4.664155	4.679249	4.694343	4.709437	4.724530	4.739624	4.754718	4.769812	4.784906	4.800000	4.815094	4.830188	4.845282	4.860376	4.875470	4.890564	4.905657	4.920751	4.935845	4.950939	4.966033	4.981127	4.996221	5.011314	5.026408	5.041502	5.056596	5.071689	5.086783	5.101877	5.116970	5.132064	5.147158	5.162251	5.177345	5.192438	5.207532	5.222625	5.237718	5.252812	5.267905	5.282998	5.298091	5.313185	5.328278	5.343371	5.358464	5.373557	5.388650	5.403743	5.418835	5.433928	5.449021	5.464114	5.479206	5.494299	5.509391	5.524484	5.539576	5.554668	5.569760	5.584853	5.599945	5.615037	5.630129	5.645220	5.660312	5.675404	5.690496
3.894604	3.909693	3.924781	3.939869	3.954958	3.970047	3.985135	4.000224	4.015313	4.030402	4.045491	4.060580	4.075669	4.090759	4.105848	4.120937	4.136027	4.151116	4.166206	4.181295	4.196385	4.211475	4.226564	4.241654	4.256744	4.271834	4.286924	4.302014	4.317104	4.332194	4.347284	4.362374	4.377464	4.392555	4.407645	4.422735	4.437825	4.452916	4.468006	4.483097	4.498187	4.513278	4.528368	4.543459	4.558549	4.573640	4.588730	4.603821	4.618912	4.634002	4.649093	4.664184	4.679274	4.694365	4.709456	4.724546	4.739637	4.754728	4.769819	4.784909	4.800000	4.815091	4.830182	4.845272	4.860363	4.875454	4.890544	4.905635	4.920726	4.935817	4.950907	4.965998	4.981088	4.996179	5.011270	5.026360	5.041451	5.056541	5.071632	5.086723	5.101813	5.116903	5.131994	5.147084	5.162175	5.177265	5.192355	5.207446	5.222536	5.237626	5.252716	5.267806	5.282896	5.297986	5.313076	5.328166	5.343256	5.358346	5.373436	5.388526	5.403615	5.418705	5.433794	5.448884	5.463973	5.479063	5.494152	5.509241	5.524331	5.539420	5.554509	5.569598	5.584687	5.599776	5.614865	5.629953	5.645042	5.660131	5.675219	5.690308
3.894795	3.909880	3.924966	3.940051	3.955136	3.970222	3.985307	4.000393	4.015479	4.030565	4.045650	4.060736	4.075822	4.090908	4.105994	4.121081	4.136167	4.151253	4.166339	4.181426	4.196512	4.211599	4.226685	4.241772	4.256859	4.271945	4.287032	4.302119	4.317206	4.332293	4.347380	4.362466	4.377553	4.392641	4.407728	4.422815	4.437902	4.452989	4.468076	4.483164	4.498251	4.513338	4.528425	4.543513	4.558600	4.573688	4.588775	4.603862	4.618950	4.634037	4.649125	4.664212	4.679300	4.694387	4.709475	4.724562	4.739650	4.754737	4.769825	4.784912	4.800000	4.815088	4.830175	4.845263	4.860350	4.875438	4.890525	4.905613	4.920700	4.935788	4.950875	4.965963	4.981050	4.996138	5.011225	5.026313	5.041400	5.056487	5.071575	5.086662	5.101749	5.116837	5.131924	5.147011	5.162098	5.177185	5.192272	5.207360	5.222447	5.237534	5.252621	5.267707	5.282794	5.297881	5.312968	5.328055	5.343141	5.358228	5.373315	5.388401	5.403488	5.418574	5.433661	5.448747	5.463833	5.478920	5.494006	5.509092	5.524178	5.539264	5.554350	5.569436	5.584521	5.599607	5.614693	5.629778	5.644864	5.659949	5.675034	5.690120
