4.288814	4.303632	4.318451	4.333269	4.348088	4.362906	4.377725	4.392544	4.407362	4.422181	4.437000	4.451819	4.466638	4.481457	4.496277	4.511096	4.525915	4.540734	4.555554	4.570373	4.585193	4.600012	4.614832	4.629652	4.644471	4.659291	4.674111	4.688931	4.703750	4.718570	4.733390	4.748210	4.763030	4.777850	4.792670	4.807490	4.822311	4.837131	4.851951	4.866771	4.881591	4.896412	4.911232	4.926052	4.940873	4.955693	4.970513	4.985334	5.000154	5.014975	5.029795	5.044616	5.059436	5.074257	5.089077	5.103897	5.118718	5.133539	5.148359	5.163180	5.178000	5.192821	5.207641	5.222462	5.237282	5.252103	5.266923	5.281744	5.296564	5.311385	5.326205	5.341025	5.355846	5.370666	5.385487	5.400307	5.415127	5.429948	5.444768	5.459588	5.474409	5.489229	5.504049	5.518869	5.533690	5.548510	5.563330	5.578150	5.592970	5.607790	5.622610	5.637430	5.652250	5.667070	5.681889	5.696709	5.711529	5.726349	5.741168	5.755988	5.770807	5.785627	5.800446	5.815266	5.830085	5.844904	5.859724	5.874543	5.889362	5.904181	5.919000	5.933819	5.948638	5.963456	5.978275	5.993094	6.007912	6.022731	6.037549	6.052368
4.288996	4.303812	4.318627	4.333442	4.348258	4.363073	4.377889	4.392705	4.407520	4.422336	4.437152	4.451968	4.466784	4.481600	4.496416	4.511233	4.526049	4.540865	4.555681	4.570498	4.585314	4.600131	4.614947	4.629764	4.644581	4.659397	4.674214	4.689031	4.703848	4.718664	4.733481	4.748298	4.763115	4.777932	4.792749	4.807566	4.822384	4.837201	4.852018	4.866835	4.881652	4.896469	4.911287	4.926104	4.940921	4.955739	4.970556	4.985373	5.000191	5.015008	5.029825	5.044643	5.059460	5.074278	5.089095	5.103913	5.118730	5.133548	5.148365	5.163183	5.178000	5.192818	5.207635	5.222452	5.237270	5.252087	5.266905	5.281722	5.296540	5.311357	5.326175	5.340992	5.355809	5.370627	5.385444	5.400261	5.415079	5.429896	5.444713	5.459531	5.474348	5.489165	5.503982	5.518799	5.533617	5.548434	5.563251	5.578068	5.592885	5.607702	5.622519	5.637336	5.652152	5.666969	5.681786	5.696603	5.711419	5.726236	5.741053	5.755869	5.770686	5.785502	5.800319	5.815135	5.829951	5.844768	5.859584	5.874400	5.889216	5.904032	5.918848	5.933664	5.948480	5.963295	5.978111	5.992927	6.007742	6.022558	6.037373	6.052189
4.289179	4.303991	4.318803	4.333615	4.348428	4.363240	4.378053	4.392866	4.407678	4.422491	4.437304	4.452117	4.466930	4.481743	4.496556	4.511369	4.526182	4.540996	4.555809	4.570622	4.585436	4.600249	4.615063	4.629876	4.644690	4.659504	4.674317	4.689131	4.703945	4.718759	4.733573	4.748386	4.763200	4.778014	4.792828	4.807642	4.822456	4.837270	4.852085	4.866899	4.881713	4.896527	4.911341	4.926156	4.940970	4.955784	4.970598	4.985413	5.000227	5.015042	5.029856	5.044670	5.059485	5.074299	5.089113	5.103928	5.118742	5.133557	5.148371	5.163186	5.178000	5.192814	5.207629	5.222443	5.237258	5.252072	5.266887	5.281701	5.296515	5.311330	5.326144	5.340959	5.355773	5.370587	5.385402	5.400216	5.415030	5.429844	5.444659	5.459473	5.474287	5.489101	5.503915	5.518730	5.533544	5.548358	5.563172	5.577986	5.592800	5.607614	5.622428	5.637241	5.652055	5.666869	5.681683	5.696496	5.711310	5.726124	5.740937	5.755751	5.770564	5.785378	5.800191	5.815004	5.829818	5.844631	5.859444	5.874257	5.889070	5.903883	5.918696	5.933509	5.948322	5.963134	5.977947	5.992760	6.007572	6.022385	6.037197	6.052009
4.289361	4.304170	4.318979	4.333788	4.348598	4.363407	4.378217	4.393027	4.407836	4.422646	4.437456	4.452266	4.467076	4.481886	4.496696	4.511506	4.526316	4.541126	4.555937	4.570747	4.585557	4.600368	4.615178	4.629989	4.644799	4.659610	4.674421	4.689231	4.704042	4.718853	4.733664	4.748474	4.763285	4.778096	4.792907	4.807718	4.822529	4.837340	4.852151	4.866963	4.881774	4.896585	4.911396	4.926207	4.941018	4.955830	4.970641	4.985452	5.000264	5.015075	5.029886	5.044698	5.059509	5.074320	5.089132	5.103943	5.118754	5.133566	5.148377	5.163189	5.178000	5.192811	5.207623	5.222434	5.237246	5.252057	5.266868	5.281680	5.296491	5.311303	5.326114	5.340925	5.355737	5.370548	5.385359	5.400170	5.414982	5.429793	5.444604	5.459415	5.474226	5.489038	5.503849	5.518660	5.533471	5.548282	5.563093	5.577904	5.592715	5.607526	5.622337	5.637147	5.651958	5.666769	5.681580	5.696390	5.711201	5.726011	5.740822	5.755632	5.770443	5.785253	5.800064	5.814874	5.829684	5.844494	5.859304	5.874114	5.888924	5.903734	5.918544	5.933354	5.948164	5.962974	5.977783	5.992593	6.007402	6.022212	6.037021	6.051830
4.289543	4.304349	4.319155	4.333961	4.348768	4.363574	4.378381	4.393187	4.407994	4.422801	4.437608	4.452414	4.467221	4.482028	4.496835	4.511642	4.526450	4.541257	4.556064	4.570871	4.585679	4.600486	4.615293	4.630101	4.644908	4.659716	4.674524	4.689331	4.704139	4.718947	4.733755	4.748562	4.763370	4.778178	4.792986	4.807794	4.822602	4.837410	4.852218	4.867026	4.881834	4.896642	4.911451	4.926259	4.941067	4.955875	4.970683	4.985492	5.000300	5.015108	5.029917	5.044725	5.059533	5.074342	5.089150	5.103958	5.118767	5.133575	5.148383	5.163192	5.178000	5.192808	5.207617	5.222425	5.237233	5.252042	5.266850	5.281659	5.296467	5.311275	5.326084	5.340892	5.355700	5.370508	5.385317	5.400125	5.414933	5.429741	5.444549	5.459358	5.474166	5.488974	5.503782	5.518590	5.533398	5.548206	5.563014	5.577822	5.592630	5.607438	5.622245	5.637053	5.651861	5.666669	5.681476	5.696284	5.711092	5.725899	5.740707	5.755514	5.770321	5.785129	5.799936	5.814743	5.829551	5.844358	5.859165	5.873972	5.888779	5.903586	5.918393	5.933199	5.948006	5.962813	5.977619	5.992426	6.007232	6.022039	6.036845	6.051651
4.289725	4.304528	4.319331	4.334134	4.348938	4.363741	4.378545	4.393348	4.408152	4.422955	4.437759	4.452563	4.467367	4.482171	4.496975	4.511779	4.526583	4.541387	4.556191	4.570996	4.585800	4.600604	4.615409	4.630213	4.645018	4.659822	4.674627	4.689431	4.704236	4.719041	4.733846	4.748650	4.763455	4.778260	4.793065	4.807870	4.822675	4.837480	4.852285	4.867090	4.881895	4.896700	4.911505	4.926310	4.941116	4.955921	4.970726	4.985531	5.000336	5.015142	5.029947	5.044752	5.059557	5.074363	5.089168	5.103973	5.118779	5.133584	5.148389	5.163195	5.178000	5.192805	5.207611	5.222416	5.237221	5.252027	5.266832	5.281637	5.296443	5.311248	5.326053	5.340858	5.355664	5.370469	5.385274	5.400079	5.414885	5.429690	5.444495	5.459300	5.474105	5.488910	5.503715	5.518520	5.533325	5.548130	5.562935	5.577740	5.592545	5.607350	5.622154	5.636959	5.651764	5.666569	5.681373	5.696178	5.710982	5.725787	5.740591	5.755396	5.770200	5.785004	5.799809	5.814613	5.829417	5.844221	5.859025	5.873829	5.888633	5.903437	5.918241	5.933045	5.947848	5.962652	5.977456	5.992259	6.007062	6.021866	6.036669	6.051472
4.289907	4.304707	4.319507	4.334307	4.349107	4.363908	4.378708	4.393509	4.408309	4.423110	4.437911	4.452712	4.467512	4.482313	4.497114	4.511915	4.526716	4.541517	4.556319	4.571120	4.585921	4.600723	4.615524	4.630325	4.645127	4.659928	4.674730	4.689531	4.704333	4.719135	4.733937	4.748738	4.763540	4.778342	4.793144	4.807946	4.822748	4.837550	4.852352	4.867154	4.881956	4.896758	4.911560	4.926362	4.941164	4.955966	4.970768	4.985571	5.000373	5.015175	5.029977	5.044779	5.059582	5.074384	5.089186	5.103989	5.118791	5.133593	5.148395	5.163198	5.178000	5.192802	5.207605	5.222407	5.237209	5.252012	5.266814	5.281616	5.296418	5.311221	5.326023	5.340825	5.355627	5.370430	5.385232	5.400034	5.414836	5.429638	5.444440	5.459242	5.474044	5.488846	5.503648	5.518450	5.533252	5.548054	5.562856	5.577658	5.592460	5.607262	5.622064	5.636865	5.651667	5.666469	5.681270	5.696072	5.710873	5.725675	5.740476	5.755278	5.770079	5.784880	5.799681	5.814483	5.829284	5.844085	5.858886	5.873687	5.888488	5.903289	5.918089	5.932890	5.947691	5.962491	5.977292	5.992092	6.006893	6.021693	6.036493	6.051293
4.290088	4.304885	4.319683	4.334480	4.349277	4.364074	4.378872	4.393669	4.408467	4.423265	4.438062	4.452860	4.467658	4.482456	4.497254	4.512052	4.526850	4.541648	4.556446	4.571244	4.586042	4.600841	4.615639	4.630437	4.645236	4.660034	4.674833	4.689631	4.704430	4.719229	4.734027	4.748826	4.763625	4.778424	4.793223	4.808021	4.822820	4.837619	4.852418	4.867217	4.882016	4.896815	4.911614	4.926413	4.941213	4.956012	4.970811	4.985610	5.000409	5.015208	5.030008	5.044807	5.059606	5.074405	5.089204	5.104004	5.118803	5.133602	5.148402	5.163201	5.178000	5.192799	5.207599	5.222398	5.237197	5.251996	5.266796	5.281595	5.296394	5.311193	5.325993	5.340792	5.355591	5.370390	5.385189	5.399988	5.414788	5.429587	5.444386	5.459185	5.473984	5.488783	5.503582	5.518381	5.533180	5.547979	5.562777	5.577576	5.592375	5.607174	5.621973	5.636771	5.651570	5.666369	5.681167	5.695966	5.710764	5.725563	5.740361	5.755159	5.769958	5.784756	5.799554	5.814352	5.829150	5.843948	5.858746	5.873544	5.888342	5.903140	5.917938	5.932736	5.947533	5.962331	5.977128	5.991926	6.006723	6.021520	6.036318	6.051115
4.290270	4.305064	4.319858	4.334652	4.349447	4.364241	4.379035	4.393830	4.408624	4.423419	4.438214	4.453008	4.467803	4.482598	4.497393	4.512188	4.526983	4.541778	4.556573	4.571368	4.586164	4.600959	4.615754	4.630549	4.645345	4.660140	4.674936	4.689731	4.704527	4.719323	4.734118	4.748914	4.763710	4.778506	4.793301	4.808097	4.822893	4.837689	4.852485	4.867281	4.882077	4.896873	4.911669	4.926465	4.941261	4.956057	4.970853	4.985649	5.000445	5.015242	5.030038	5.044834	5.059630	5.074426	5.089223	5.104019	5.118815	5.133611	5.148408	5.163204	5.178000	5.192796	5.207593	5.222389	5.237185	5.251981	5.266777	5.281574	5.296370	5.311166	5.325962	5.340758	5.355555	5.370351	5.385147	5.399943	5.414739	5.429535	5.444331	5.459127	5.473923	5.488719	5.503515	5.518311	5.533107	5.547903	5.562699	5.577495	5.592290	5.607086	5.621882	5.636677	5.651473	5.666269	5.681064	5.695860	5.710655	5.725451	5.740246	5.755041	5.769837	5.784632	5.799427	5.814222	5.829017	5.843812	5.858607	5.873402	5.888197	5.902992	5.917786	5.932581	5.947376	5.962170	5.976965	5.991759	6.006553	6.021348	6.036142	6.050936
4.290452	4.305243	4.320034	4.334825	4.349616	4.364407	4.379199	4.393990	4.408782	4.423573	4.438365	4.453157	4.467948	4.482740	4.497532	4.512324	4.527116	4.541908	4.556700	4.571492	4.586285	4.601077	4.615869	4.630661	4.645454	4.660246	4.675039	4.689831	4.704624	4.719416	4.734209	4.749002	4.763795	4.778587	4.793380	4.808173	4.822966	4.837759	4.852551	4.867344	4.882137	4.896930	4.911723	4.926516	4.941309	4.956103	4.970896	4.985689	5.000482	5.015275	5.030068	5.044861	5.059654	5.074448	5.089241	5.104034	5.118827	5.133620	5.148414	5.163207	5.178000	5.192793	5.207586	5.222380	5.237173	5.251966	5.266759	5.281552	5.296346	5.311139	5.325932	5.340725	5.355518	5.370311	5.385104	5.399898	5.414691	5.429484	5.444277	5.459070	5.473863	5.488656	5.503449	5.518242	5.533034	5.547827	5.562620	5.577413	5.592206	5.606998	5.621791	5.636584	5.651376	5.666169	5.680961	5.695754	5.710546	5.725339	5.740131	5.754923	5.769715	5.784508	5.799300	5.814092	5.828884	5.843676	5.858468	5.873260	5.888052	5.902843	5.917635	5.932427	5.947218	5.962010	5.976801	5.991593	6.006384	6.021175	6.035966	6.050757
